"","Date","Plot","Depth","PQ","Treatment","Time","DT","CO2","O2","corrCO2","dcorrO2","corrO2","ARQ","VWC","Soil.Temp"
"344",2018-09-05,"6","10","6-3","FTC","11:03","2018-09-05 11:03:00",3092,20.321153845,4541.16077946753,20.5969938886741,20.6243924030999,0.965420408590692,0.0875364583333333,23.5490625
"345",2018-09-05,"6","10","6-4","FTC","11:13","2018-09-05 11:13:00",3245,20.296666665,4742.78483694592,20.5730611349154,20.6020185073694,0.947382704510208,0.0875364583333333,23.5490625
"346",2018-09-05,"6","10","6-2","FTC","11:09","2018-09-05 11:09:00",2736.5,20.35342949,4072.68135179717,20.6296003445326,20.6548750400281,0.944494097561661,0.0875364583333333,23.5490625
"347",2018-09-05,"6","10","6-3","FTC","11:03","2018-09-05 11:03:00",3092,20.321153845,4541.16077946753,20.5969938886741,20.6243924030999,0.965420408590692,0.0875364583333333,23.5490625
"348",2018-09-05,"6","10","6-2","FTC","11:09","2018-09-05 11:09:00",2736.5,20.35342949,4072.68135179717,20.6296003445326,20.6548750400281,0.944494097561661,0.0875364583333333,23.5490625
"349",2018-09-05,"6","10","6-4","FTC","11:13","2018-09-05 11:13:00",3245,20.296666665,4742.78483694592,20.5730611349154,20.6020185073694,0.947382704510208,0.0875364583333333,23.5490625
"350",2018-09-05,"6","30","6-3","FTC","11:04","2018-09-05 11:04:00",5487.5,20.0755625,7697.96097351635,20.3514573099778,20.3948488300887,0.998403793467319,0.0875364583333333,20.556875
"351",2018-09-05,"6","30","6-2","FTC","11:10","2018-09-05 11:10:00",4171,20.202206295,5963.07161619417,20.4784328155286,20.5135537961015,0.967847672995138,0.0875364583333333,20.556875
"352",2018-09-05,"6","30","6-4","FTC","11:14","2018-09-05 11:14:00",6372,20.024916665,8863.55887442897,20.3013674420714,20.3480215617772,1.06789617972777,0.0875364583333333,20.556875
"353",2018-09-05,"6","30","6-4","FTC","11:14","2018-09-05 11:14:00",6372,20.024916665,8863.55887442897,20.3013674420714,20.3480215617772,1.06789617972777,0.0875364583333333,20.556875
"354",2018-09-05,"6","30","6-3","FTC","11:04","2018-09-05 11:04:00",5487.5,20.0755625,7697.96097351635,20.3514573099778,20.3948488300887,0.998403793467319,0.0875364583333333,20.556875
"355",2018-09-05,"6","30","6-2","FTC","11:10","2018-09-05 11:10:00",4171,20.202206295,5963.07161619417,20.4784328155286,20.5135537961015,0.967847672995138,0.0875364583333333,20.556875
"356",2018-09-05,"6","OA","6-3","FTC","11:02","2018-09-05 11:02:00",1442,20.511,1442,20.7867854200802,20.8018218780789,0.53187338979743,0.0875364583333333,24.1845833333333
"357",2018-09-05,"6","OA","6-3","FTC","11:02","2018-09-05 11:02:00",1442,20.511,1442,20.7867854200802,20.8018218780789,0.53187338979743,0.0875364583333333,24.1845833333333
"358",2018-09-05,"6","OA","6-2","FTC","11:08","2018-09-05 11:08:00",872,20.55634783,872,20.832463173656,20.8445244147786,0.336494933168703,0.0875364583333333,24.1845833333333
"359",2018-09-05,"6","OA","6-4","FTC","11:12","2018-09-05 11:12:00",1270,20.483,1270,20.7593383261517,20.7761625484484,0.378169372670988,0.0875364583333333,24.1845833333333
"360",2018-09-05,"6","OA","6-2","FTC","11:08","2018-09-05 11:08:00",872,20.55634783,872,20.832463173656,20.8445244147786,0.336494933168703,0.0875364583333333,24.1845833333333
"361",2018-09-05,"6","OA","6-4","FTC","11:12","2018-09-05 11:12:00",1270,20.483,1270,20.7593383261517,20.7761625484484,0.378169372670988,0.0875364583333333,24.1845833333333
"362",2018-10-05,"1","10","1-2","Control","12:02","2018-10-05 12:02:00",4707.5,20.620352565,6797.34892206171,20.5044650839977,20.4844896038402,1.04362549598132,0.1655625,12.6745833333333
"363",2018-10-05,"1","10","1-1","Control","12:11","2018-10-05 12:11:00",4008.5,20.682238095,5855.8797957463,20.5719830595556,20.5546357545017,1.0478106434603,0.1655625,12.6745833333333
"364",2018-10-05,"1","10","1-1","Control","12:11","2018-10-05 12:11:00",4008.5,20.682238095,5855.8797957463,20.5719830595556,20.5546357545017,1.0478106434603,0.1655625,12.6745833333333
"365",2018-10-05,"1","10","1-3","Control","11:54","2018-10-05 11:54:00",3331.5,20.669673075,4944.04202962966,20.5471794569144,20.5288666577028,0.819140067063233,0.1655625,12.6745833333333
"366",2018-10-05,"1","10","1-2","Control","12:02","2018-10-05 12:02:00",4707.5,20.620352565,6797.34892206171,20.5044650839977,20.4844896038402,1.04362549598132,0.1655625,12.6745833333333
"367",2018-10-05,"1","10","1-3","Control","11:54","2018-10-05 11:54:00",3331.5,20.669673075,4944.04202962966,20.5471794569144,20.5288666577028,0.819140067063233,0.1655625,12.6745833333333
"368",2018-10-05,"1","30","1-1","Control","12:13","2018-10-05 12:13:00",5176.5,20.5822875,7429.03564629908,20.4729611405807,20.4517593517393,1.07142343962143,0.1655625,13.7379166666667
"369",2018-10-05,"1","30","1-2","Control","12:04","2018-10-05 12:04:00",5202.5,20.55925,7464.05452653399,20.44480034331,20.4225023796252,1.01704372360089,0.1655625,13.7379166666667
"370",2018-10-05,"1","30","1-3","Control","11:57","2018-10-05 11:57:00",4791.5,20.534,6910.48684282064,20.4141278307425,20.3906359222862,0.883891225327078,0.1655625,13.7379166666667
"371",2018-10-05,"1","30","1-2","Control","12:04","2018-10-05 12:04:00",5202.5,20.55925,7464.05452653399,20.44480034331,20.4225023796252,1.01704372360089,0.1655625,13.7379166666667
"372",2018-10-05,"1","30","1-3","Control","11:57","2018-10-05 11:57:00",4791.5,20.534,6910.48684282064,20.4141278307425,20.3906359222862,0.883891225327078,0.1655625,13.7379166666667
"373",2018-10-05,"1","30","1-1","Control","12:13","2018-10-05 12:13:00",5176.5,20.5822875,7429.03564629908,20.4729611405807,20.4517593517393,1.07142343962143,0.1655625,13.7379166666667
"374",2018-10-05,"1","OA","1-3","Control","11:53","2018-10-05 11:53:00",1408,20.89066667,1408,20.7672663283419,20.7575205341588,0.396031855485812,0.1655625,13.2321875
"375",2018-10-05,"1","OA","1-2","Control","11:58","2018-10-05 11:58:00",3539,20.68133333,5223.51963150441,20.5622989963799,20.5445747337302,0.903267562388813,0.1655625,13.2321875
"376",2018-10-05,"1","OA","1-3","Control","11:53","2018-10-05 11:53:00",1408,20.89066667,1408,20.7672663283419,20.7575205341588,0.396031855485812,0.1655625,13.2321875
"377",2018-10-05,"1","OA","1-2","Control","11:58","2018-10-05 11:58:00",3539,20.68133333,5223.51963150441,20.5622989963799,20.5445747337302,0.903267562388813,0.1655625,13.2321875
"378",2018-10-05,"1","OA","1-1","Control","12:11","2018-10-05 12:11:00",1974,20.89277778,1974,20.7825227445556,20.7733708149386,0.675109268938613,0.1655625,13.2321875
"379",2018-10-05,"1","OA","1-1","Control","12:11","2018-10-05 12:11:00",1974,20.89277778,1974,20.7825227445556,20.7733708149386,0.675109268938613,0.1655625,13.2321875
"380",2018-10-05,"2","10","2-2","Control","13:50","2018-10-05 13:50:00",2707,20.9907875,4102.91546398736,20.7268090715153,20.7154884558973,1.19841254015162,0.129614583333333,12.6653645833333
"381",2018-10-05,"2","10","2-4","Control","13:45","2018-10-05 13:45:00",2751.5,20.98381818,4162.85162438941,20.7347330017197,20.7237208295334,1.26214323158707,0.129614583333333,12.6653645833333
"382",2018-10-05,"2","10","2-1","Control","13:52","2018-10-05 13:52:00",3001.5,21.005,4499.57162664814,20.7349936540398,20.7239916278914,1.37688458494699,0.129614583333333,12.6653645833333
"383",2018-10-05,"2","10","2-2","Control","13:50","2018-10-05 13:50:00",2707,20.9907875,4102.91546398736,20.7268090715153,20.7154884558973,1.19841254015162,0.129614583333333,12.6653645833333
"384",2018-10-05,"2","10","2-1","Control","13:52","2018-10-05 13:52:00",3001.5,21.005,4499.57162664814,20.7349936540398,20.7239916278914,1.37688458494699,0.129614583333333,12.6653645833333
"385",2018-10-05,"2","10","2-4","Control","13:45","2018-10-05 13:45:00",2751.5,20.98381818,4162.85162438941,20.7347330017197,20.7237208295334,1.26214323158707,0.129614583333333,12.6653645833333
"386",2018-10-05,"2","30","2-4","Control","13:46","2018-10-05 13:46:00",5744.5,20.692357145,8194.06349143091,20.4403160151268,20.4178434964499,1.11239611166939,0.129614583333333,13.559375
"387",2018-10-05,"2","30","2-2","Control","13:51","2018-10-05 13:51:00",4690.5,20.796857145,6774.45196190811,20.5298691713647,20.51088255957,1.10238925748655,0.129614583333333,13.559375
"388",2018-10-05,"2","30","2-4","Control","13:46","2018-10-05 13:46:00",5744.5,20.692357145,8194.06349143091,20.4403160151268,20.4178434964499,1.11239611166939,0.129614583333333,13.559375
"389",2018-10-05,"2","30","2-1","Control","13:54","2018-10-05 13:54:00",4480,20.842045455,6490.93372000626,20.5659784049172,20.5483973653106,1.15171296891054,0.129614583333333,13.559375
"390",2018-10-05,"2","30","2-1","Control","13:54","2018-10-05 13:54:00",4480,20.842045455,6490.93372000626,20.5659784049172,20.5483973653106,1.15171296891054,0.129614583333333,13.559375
"391",2018-10-05,"2","30","2-2","Control","13:51","2018-10-05 13:51:00",4690.5,20.796857145,6774.45196190811,20.5298691713647,20.51088255957,1.10238925748655,0.129614583333333,13.559375
"392",2018-10-05,"2","OA","2-1","Control","13:52","2018-10-05 13:52:00",1060,21.17653846,1060,20.9065321140398,20.9022073187497,1.0415820727708,0.129614583333333,12.556875
"393",2018-10-05,"2","OA","2-2","Control","13:49","2018-10-05 13:49:00",1160,21.18066667,1160,20.9196883289793,20.9158756467416,1.68149706942509,0.129614583333333,12.556875
"394",2018-10-05,"2","OA","2-4","Control","13:43","2018-10-05 13:43:00",852,21.0822,852,20.8389882636463,20.8320342860601,0.287981981080573,0.129614583333333,12.556875
"395",2018-10-05,"2","OA","2-1","Control","13:52","2018-10-05 13:52:00",1060,21.17653846,1060,20.9065321140398,20.9022073187497,1.0415820727708,0.129614583333333,12.556875
"396",2018-10-05,"2","OA","2-2","Control","13:49","2018-10-05 13:49:00",1160,21.18066667,1160,20.9196883289793,20.9158756467416,1.68149706942509,0.129614583333333,12.556875
"397",2018-10-05,"2","OA","2-4","Control","13:43","2018-10-05 13:43:00",852,21.0822,852,20.8389882636463,20.8320342860601,0.287981981080573,0.129614583333333,12.556875
"398",2018-10-05,"3","10","3-1","Heated","10:44","2018-10-05 10:44:00",3531,20.737375,5212.74459143213,20.5596299100179,20.5418017516832,0.895125323186685,0.14085,18.1961458333333
"399",2018-10-05,"3","10","3-3","Heated","10:48","2018-10-05 10:48:00",3769.5,20.71932051,5533.97547358696,20.5430056276721,20.5245303598141,0.916169096865064,0.14085,18.1961458333333
"400",2018-10-05,"3","10","3-4","Heated","10:53","2018-10-05 10:53:00",3380.5,20.75545,5010.03915007237,20.5812190146642,20.5642312243481,0.90723510427737,0.14085,18.1961458333333
"401",2018-10-05,"3","10","3-3","Heated","10:48","2018-10-05 10:48:00",3769.5,20.71932051,5533.97547358696,20.5430056276721,20.5245303598141,0.916169096865064,0.14085,18.1961458333333
"402",2018-10-05,"3","10","3-1","Heated","10:44","2018-10-05 10:44:00",3531,20.737375,5212.74459143213,20.5596299100179,20.5418017516832,0.895125323186685,0.14085,18.1961458333333
"403",2018-10-05,"3","10","3-4","Heated","10:53","2018-10-05 10:53:00",3380.5,20.75545,5010.03915007237,20.5812190146642,20.5642312243481,0.90723510427737,0.14085,18.1961458333333
"404",2018-10-05,"3","30","3-3","Heated","10:50","2018-10-05 10:50:00",6510.5,20.46496528,9225.77357835166,20.2894431625843,20.2610978334213,0.973111748630465,0.14085,18.9635416666667
"405",2018-10-05,"3","30","3-4","Heated","10:54","2018-10-05 10:54:00",5735,20.53851389,8181.26813134508,20.3647413505437,20.3393270456198,0.967778863863509,0.14085,18.9635416666667
"406",2018-10-05,"3","30","3-3","Heated","10:50","2018-10-05 10:50:00",6510.5,20.46496528,9225.77357835166,20.2894431625843,20.2610978334213,0.973111748630465,0.14085,18.9635416666667
"407",2018-10-05,"3","30","3-1","Heated","10:45","2018-10-05 10:45:00",4839,20.566683335,6974.4636432498,20.3892769270329,20.3648176831983,0.853202878063397,0.14085,18.9635416666667
"408",2018-10-05,"3","30","3-1","Heated","10:45","2018-10-05 10:45:00",4839,20.566683335,6974.4636432498,20.3892769270329,20.3648176831983,0.853202878063397,0.14085,18.9635416666667
"409",2018-10-05,"3","30","3-4","Heated","10:54","2018-10-05 10:54:00",5735,20.53851389,8181.26813134508,20.3647413505437,20.3393270456198,0.967778863863509,0.14085,18.9635416666667
"410",2018-10-05,"3","OA","3-1","Heated","10:42","2018-10-05 10:42:00",1592,20.9486125,1592,20.7702264768901,20.760595908151,0.476293828287177,0.14085,17.9769791666667
"411",2018-10-05,"3","OA","3-1","Heated","10:42","2018-10-05 10:42:00",1592,20.9486125,1592,20.7702264768901,20.760595908151,0.476293828287177,0.14085,17.9769791666667
"412",2018-10-05,"3","OA","3-4","Heated","10:52","2018-10-05 10:52:00",2220,20.91811111,3446.98489958735,20.7434358584772,20.7327624498761,1.06423061867876,0.14085,17.9769791666667
"413",2018-10-05,"3","OA","3-3","Heated","10:47","2018-10-05 10:47:00",1982,20.91590909,1982,20.7392175677109,20.7283799597735,0.540799468665058,0.14085,17.9769791666667
"414",2018-10-05,"3","OA","3-3","Heated","10:47","2018-10-05 10:47:00",1982,20.91590909,1982,20.7392175677109,20.7283799597735,0.540799468665058,0.14085,17.9769791666667
"415",2018-10-05,"3","OA","3-4","Heated","10:52","2018-10-05 10:52:00",2220,20.91811111,3446.98489958735,20.7434358584772,20.7327624498761,1.06423061867876,0.14085,17.9769791666667
"416",2018-10-05,"4","10","4-3","Heated","12:15","2018-10-05 12:15:00",4656.5,20.60871212,6728.65804160093,20.500181008483,20.480038768281,1.02263331254751,0.173491666666667,18.4182291666667
"417",2018-10-05,"4","10","4-3","Heated","12:15","2018-10-05 12:15:00",4656.5,20.60871212,6728.65804160093,20.500181008483,20.480038768281,1.02263331254751,0.173491666666667,18.4182291666667
"418",2018-10-05,"4","10","4-1","Heated","12:26","2018-10-05 12:26:00",2921.5,20.783848485,4391.82122592535,20.6769765932909,20.6637162204817,1.0583848434591,0.173491666666667,18.4182291666667
"419",2018-10-05,"4","10","4-1","Heated","12:26","2018-10-05 12:26:00",2921.5,20.783848485,4391.82122592535,20.6769765932909,20.6637162204817,1.0583848434591,0.173491666666667,18.4182291666667
"420",2018-10-05,"4","10","4-4","Heated","12:22","2018-10-05 12:22:00",6123.5,20.472684845,8704.53101485515,20.3657798633638,20.3404059831345,1.03472858931971,0.173491666666667,18.4182291666667
"421",2018-10-05,"4","10","4-4","Heated","12:22","2018-10-05 12:22:00",6123.5,20.472684845,8704.53101485515,20.3657798633638,20.3404059831345,1.03472858931971,0.173491666666667,18.4182291666667
"422",2018-10-05,"4","30","4-4","Heated","12:45","2018-10-05 12:45:00",10144,20.0569798,14119.66209118,19.9394828189766,19.8975150869688,0.990336589175191,0.173491666666667,19.0625
"423",2018-10-05,"4","30","4-1","Heated","12:27","2018-10-05 12:27:00",4912,20.587022725,7072.78588390935,20.4800480531154,20.459122126323,1.03233768387492,0.173491666666667,19.0625
"424",2018-10-05,"4","30","4-3","Heated","12:17","2018-10-05 12:17:00",7399,20.342383335,10422.4764663792,20.234506667241,20.204022904155,1.02057853476374,0.173491666666667,19.0625
"425",2018-10-05,"4","30","4-1","Heated","12:27","2018-10-05 12:27:00",4912,20.587022725,7072.78588390935,20.4800480531154,20.459122126323,1.03233768387492,0.173491666666667,19.0625
"426",2018-10-05,"4","30","4-3","Heated","12:17","2018-10-05 12:17:00",7399,20.342383335,10422.4764663792,20.234506667241,20.204022904155,1.02057853476374,0.173491666666667,19.0625
"427",2018-10-05,"4","30","4-4","Heated","12:45","2018-10-05 12:45:00",10144,20.0569798,14119.66209118,19.9394828189766,19.8975150869688,0.990336589175191,0.173491666666667,19.0625
"428",2018-10-05,"4","OA","4-3","Heated","12:15","2018-10-05 12:15:00",2161,20.86614286,3367.51897905429,20.757611748483,20.7474901443587,1.11180486349743,0.173491666666667,17.8739583333333
"429",2018-10-05,"4","OA","4-4","Heated","12:21","2018-10-05 12:21:00",2785,20.84191667,4207.97210469208,20.7348969732382,20.7238911837353,1.2782601082582,0.173491666666667,17.8739583333333
"430",2018-10-05,"4","OA","4-4","Heated","12:21","2018-10-05 12:21:00",2785,20.84191667,4207.97210469208,20.7348969732382,20.7238911837353,1.2782601082582,0.173491666666667,17.8739583333333
"431",2018-10-05,"4","OA","4-1","Heated","12:25","2018-10-05 12:25:00",1425,20.9462,1425,20.8393855454008,20.8324470322299,0.659447408861572,0.173491666666667,17.8739583333333
"432",2018-10-05,"4","OA","4-3","Heated","12:15","2018-10-05 12:15:00",2161,20.86614286,3367.51897905429,20.757611748483,20.7474901443587,1.11180486349743,0.173491666666667,17.8739583333333
"433",2018-10-05,"4","OA","4-1","Heated","12:25","2018-10-05 12:25:00",1425,20.9462,1425,20.8393855454008,20.8324470322299,0.659447408861572,0.173491666666667,17.8739583333333
"434",2018-10-05,"5","10","5-1","FTC","13:40","2018-10-05 13:40:00",2083,20.956415385,3262.46233834957,20.721908200702,20.7103968159362,0.906361651924875,0.163441666666667,18.2625694444444
"435",2018-10-05,"5","10","5-2","FTC","13:35","2018-10-05 13:35:00",2015.5,20.88388889,3171.54793773971,20.6635656294067,20.6497832272994,0.700352753035182,0.163441666666667,18.2625694444444
"436",2018-10-05,"5","10","5-3","FTC","13:30","2018-10-05 13:30:00",5461.5,20.490535715,7812.89644887403,20.2839234937784,20.2553633084083,0.810495813033413,0.163441666666667,18.2625694444444
"437",2018-10-05,"5","10","5-1","FTC","13:40","2018-10-05 13:40:00",2083,20.956415385,3262.46233834957,20.721908200702,20.7103968159362,0.906361651924875,0.163441666666667,18.2625694444444
"438",2018-10-05,"5","10","5-2","FTC","13:35","2018-10-05 13:35:00",2015.5,20.88388889,3171.54793773971,20.6635656294067,20.6497832272994,0.700352753035182,0.163441666666667,18.2625694444444
"439",2018-10-05,"5","10","5-3","FTC","13:30","2018-10-05 13:30:00",5461.5,20.490535715,7812.89644887403,20.2839234937784,20.2553633084083,0.810495813033413,0.163441666666667,18.2625694444444
"440",2018-10-05,"5","30","5-3","FTC","13:31","2018-10-05 13:31:00",12112.5,19.69563889,16770.9953889653,19.4863260747254,19.4267189620426,0.816537210513184,0.163441666666667,19.354375
"441",2018-10-05,"5","30","5-2","FTC","13:36","2018-10-05 13:36:00",3603.5,20.737974355,5310.39339208716,20.5148496183626,20.4952783620353,0.819863992985489,0.163441666666667,19.354375
"442",2018-10-05,"5","30","5-3","FTC","13:31","2018-10-05 13:31:00",12112.5,19.69563889,16770.9953889653,19.4863260747254,19.4267189620426,0.816537210513184,0.163441666666667,19.354375
"443",2018-10-05,"5","30","5-1","FTC","13:42","2018-10-05 13:42:00",3781.5,20.81,5550.13803369537,20.5697044929552,20.5522684934173,0.983151910495019,0.163441666666667,19.354375
"444",2018-10-05,"5","30","5-2","FTC","13:36","2018-10-05 13:36:00",3603.5,20.737974355,5310.39339208716,20.5148496183626,20.4952783620353,0.819863992985489,0.163441666666667,19.354375
"445",2018-10-05,"5","30","5-1","FTC","13:42","2018-10-05 13:42:00",3781.5,20.81,5550.13803369537,20.5697044929552,20.5522684934173,0.983151910495019,0.163441666666667,19.354375
"446",2018-10-05,"5","OA","5-3","FTC","13:29","2018-10-05 13:29:00",1701,20.871,1701,20.6670663048959,20.6534201685473,0.332106197233783,0.163441666666667,17.7748958333333
"447",2018-10-05,"5","OA","5-3","FTC","13:29","2018-10-05 13:29:00",1701,20.871,1701,20.6670663048959,20.6534201685473,0.332106197233783,0.163441666666667,17.7748958333333
"448",2018-10-05,"5","OA","5-2","FTC","13:32","2018-10-05 13:32:00",1004,20.9573,1004,20.7452651532493,20.7346629509741,0.211408116745041,0.163441666666667,17.7748958333333
"449",2018-10-05,"5","OA","5-1","FTC","13:40","2018-10-05 13:40:00",846,21.06575,846,20.831242815702,20.8239873422062,0.265973280674956,0.163441666666667,17.7748958333333
"450",2018-10-05,"5","OA","5-2","FTC","13:32","2018-10-05 13:32:00",1004,20.9573,1004,20.7452651532493,20.7346629509741,0.211408116745041,0.163441666666667,17.7748958333333
"451",2018-10-05,"5","OA","5-1","FTC","13:40","2018-10-05 13:40:00",846,21.06575,846,20.831242815702,20.8239873422062,0.265973280674956,0.163441666666667,17.7748958333333
"452",2018-10-05,"6","10","6-3","FTC","11:02","2018-10-05 11:02:00",3316.5,20.819875,4923.83882949414,20.6503066744038,20.6360081600293,1.09376011514684,0.126947916666667,18.2067708333333
"453",2018-10-05,"6","10","6-3","FTC","11:02","2018-10-05 11:02:00",3316.5,20.819875,4923.83882949414,20.6503066744038,20.6360081600293,1.09376011514684,0.126947916666667,18.2067708333333
"454",2018-10-05,"6","10","6-4","FTC","10:56","2018-10-05 10:56:00",3252.5,20.78697857,4837.6385089159,20.6141663339767,20.5984610365616,0.958302099382094,0.126947916666667,18.2067708333333
"455",2018-10-05,"6","10","6-2","FTC","11:06","2018-10-05 11:06:00",2884,20.859776785,4341.31322558654,20.6926910183913,20.6800423384013,1.1081730497033,0.126947916666667,18.2067708333333
"456",2018-10-05,"6","10","6-2","FTC","11:06","2018-10-05 11:06:00",2884,20.859776785,4341.31322558654,20.6926910183913,20.6800423384013,1.1081730497033,0.126947916666667,18.2067708333333
"457",2018-10-05,"6","10","6-4","FTC","10:56","2018-10-05 10:56:00",3252.5,20.78697857,4837.6385089159,20.6141663339767,20.5984610365616,0.958302099382094,0.126947916666667,18.2067708333333
"458",2018-10-05,"6","30","6-2","FTC","11:08","2018-10-05 11:08:00",5114,20.6824697,7344.8556457344,20.5167264340746,20.4972282338526,1.16488939574045,0.126947916666667,15.8895833333333
"459",2018-10-05,"6","30","6-3","FTC","11:04","2018-10-05 11:04:00",5285.5,20.61792857,7575.84556728389,20.449568365232,20.4274559994772,1.04294425458596,0.126947916666667,15.8895833333333
"460",2018-10-05,"6","30","6-4","FTC","10:58","2018-10-05 10:58:00",4925.5,20.4821375,7090.96876403132,20.310344903969,20.2828131868237,0.761606218874931,0.126947916666667,15.8895833333333
"461",2018-10-05,"6","30","6-2","FTC","11:08","2018-10-05 11:08:00",5114,20.6824697,7344.8556457344,20.5167264340746,20.4972282338526,1.16488939574045,0.126947916666667,15.8895833333333
"462",2018-10-05,"6","30","6-4","FTC","10:58","2018-10-05 10:58:00",4925.5,20.4821375,7090.96876403132,20.310344903969,20.2828131868237,0.761606218874931,0.126947916666667,15.8895833333333
"463",2018-10-05,"6","30","6-3","FTC","11:04","2018-10-05 11:04:00",5285.5,20.61792857,7575.84556728389,20.449568365232,20.4274559994772,1.04294425458596,0.126947916666667,15.8895833333333
"464",2018-10-05,"6","OA","6-3","FTC","11:02","2018-10-05 11:02:00",1636,20.982875,1636,20.8133066744038,20.8053530265385,0.646788506949829,0.126947916666667,17.8722916666667
"465",2018-10-05,"6","OA","6-3","FTC","11:02","2018-10-05 11:02:00",1636,20.982875,1636,20.8133066744038,20.8053530265385,0.646788506949829,0.126947916666667,17.8722916666667
"466",2018-10-05,"6","OA","6-2","FTC","11:05","2018-10-05 11:05:00",1018,21.045,1018,20.8772686155707,20.8718047221739,0.595790453019654,0.126947916666667,17.8722916666667
"467",2018-10-05,"6","OA","6-2","FTC","11:05","2018-10-05 11:05:00",1018,21.045,1018,20.8772686155707,20.8718047221739,0.595790453019654,0.126947916666667,17.8722916666667
"468",2018-10-05,"6","OA","6-4","FTC","10:56","2018-10-05 10:56:00",1313,20.97133333,1313,20.7985210939767,20.7899919090925,0.431278191050314,0.126947916666667,17.8722916666667
"469",2018-10-05,"6","OA","6-4","FTC","10:56","2018-10-05 10:56:00",1313,20.97133333,1313,20.7985210939767,20.7899919090925,0.431278191050314,0.126947916666667,17.8722916666667
"470",2018-12-20,"1","10","1-1","Control","12:20","2018-12-20 12:20:00",1737,20.713391665,1737,20.7418863856888,20.7640383263141,0.544370234970907,0.16025,0.207145833333333
"471",2018-12-20,"1","10","1-1","Control","12:20","2018-12-20 12:20:00",1737,20.713391665,1737,20.7418863856888,20.7640383263141,0.544370234970907,0.16025,0.207145833333333
"472",2018-12-20,"1","10","1-2","Control","12:12","2018-12-20 12:12:00",1659,20.647616665,1659,20.6970179053338,20.7215462504215,0.417169778022146,0.16025,0.207145833333333
"473",2018-12-20,"1","10","1-3","Control","12:07","2018-12-20 12:07:00",1380,20.69695833,1380,20.7581441101675,20.7794349801995,0.43443843342937,0.16025,0.207145833333333
"474",2018-12-20,"1","10","1-3","Control","12:07","2018-12-20 12:07:00",1380,20.69695833,1380,20.7581441101675,20.7794349801995,0.43443843342937,0.16025,0.207145833333333
"475",2018-12-20,"1","10","1-2","Control","12:12","2018-12-20 12:12:00",1659,20.647616665,1659,20.6970179053338,20.7215462504215,0.417169778022146,0.16025,0.207145833333333
"476",2018-12-20,"1","30","1-1","Control","12:22","2018-12-20 12:22:00",1923,20.616366665,1923,20.6395012622215,20.6670759063207,0.407770149582145,0.16025,2.47910416666667
"477",2018-12-20,"1","30","1-2","Control","12:14","2018-12-20 12:14:00",1819.5,20.651658335,1819.5,20.6959965547512,20.7205789944297,0.468579586828789,0.16025,2.47910416666667
"478",2018-12-20,"1","30","1-1","Control","12:22","2018-12-20 12:22:00",1923,20.616366665,1923,20.6395012622215,20.6670759063207,0.407770149582145,0.16025,2.47910416666667
"479",2018-12-20,"1","30","1-2","Control","12:14","2018-12-20 12:14:00",1819.5,20.651658335,1819.5,20.6959965547512,20.7205789944297,0.468579586828789,0.16025,2.47910416666667
"480",2018-12-20,"1","30","1-3","Control","12:08","2018-12-20 12:08:00",1719.5,20.607906015,1719.5,20.6668555382564,20.6929813964123,0.388695598705628,0.16025,2.47910416666667
"481",2018-12-20,"1","30","1-3","Control","12:08","2018-12-20 12:08:00",1719.5,20.607906015,1719.5,20.6668555382564,20.6929813964123,0.388695598705628,0.16025,2.47910416666667
"482",2018-12-20,"1","OA","1-1","Control","12:19","2018-12-20 12:19:00",1230,20.711608585,1230,20.7427816119005,20.7648861379588,0.338710452629663,0.16025,0.9340625
"483",2018-12-20,"1","OA","1-3","Control","12:05","2018-12-20 12:05:00",1059.5,20.70245,1059.5,20.7678907803834,20.7886654298879,0.308315818273958,0.16025,0.9340625
"484",2018-12-20,"1","OA","1-2","Control","12:11","2018-12-20 12:11:00",1376,20.60375,1376,20.6556183602068,20.6823393818238,0.275707350983635,0.16025,0.9340625
"485",2018-12-20,"1","OA","1-1","Control","12:19","2018-12-20 12:19:00",1230,20.711608585,1230,20.7427816119005,20.7648861379588,0.338710452629663,0.16025,0.9340625
"486",2018-12-20,"1","OA","1-2","Control","12:11","2018-12-20 12:11:00",1376,20.60375,1376,20.6556183602068,20.6823393818238,0.275707350983635,0.16025,0.9340625
"487",2018-12-20,"1","OA","1-3","Control","12:05","2018-12-20 12:05:00",1059.5,20.70245,1059.5,20.7678907803834,20.7886654298879,0.308315818273958,0.16025,0.9340625
"488",2018-12-20,"2","10","2-4","Control","13:46","2018-12-20 13:46:00",1789,20.6255,1789,20.5633415893391,20.5949499378353,0.296251180351029,0.129802083333333,0.373083333333333
"489",2018-12-20,"2","10","2-2","Control","13:39","2018-12-20 13:39:00",1540,20.859857955,1540,20.799360324642,20.8184682280296,0.655811129948017,0.129802083333333,0.373083333333333
"490",2018-12-20,"2","10","2-1","Control","13:21","2018-12-20 13:21:00",2353.5,20.511294645,2353.5,20.4553277991895,20.492656966641,0.323796339286871,0.129802083333333,0.373083333333333
"491",2018-12-20,"2","10","2-4","Control","13:46","2018-12-20 13:46:00",1789,20.6255,1789,20.5633415893391,20.5949499378353,0.296251180351029,0.129802083333333,0.373083333333333
