TIMESTAMP,VWC,Sensor,Plot,ID,PQ,Date
6/29/22 21:00,0.084,Soil VWC,2,1,1-Feb,6/29/22
6/29/22 21:30,0.084,Soil VWC,2,1,1-Feb,6/29/22
6/29/22 22:00,0.084,Soil VWC,2,1,1-Feb,6/29/22
6/29/22 22:30,0.084,Soil VWC,2,1,1-Feb,6/29/22
6/29/22 23:00,0.083,Soil VWC,2,1,1-Feb,6/29/22
6/29/22 23:30,0.083,Soil VWC,2,1,1-Feb,6/29/22
7/11/22 0:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 0:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 1:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 1:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 2:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 2:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 3:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 3:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 4:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 4:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 5:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 5:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 6:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 6:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 7:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 7:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 8:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 8:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 9:00,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 9:30,0.072,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 10:00,0.071,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 10:30,0.071,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 11:00,0.071,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 11:30,0.071,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 12:00,0.07,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 12:30,0.07,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 13:00,0.07,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 13:30,0.069,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 14:00,0.069,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 14:30,0.069,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 15:00,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 15:30,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 16:00,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 16:30,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 17:00,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 17:30,0.068,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 18:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 18:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 19:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 19:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 20:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 20:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 21:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 21:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 22:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 22:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 23:00,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/11/22 23:30,0.067,Soil VWC,2,1,1-Feb,7/11/22
7/19/22 0:00,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 0:30,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 1:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 1:30,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 2:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 2:30,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 3:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 3:30,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 4:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 4:30,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 5:00,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 5:30,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 6:00,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 6:30,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 7:00,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 7:30,0.104,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 8:00,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 8:30,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 9:00,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 9:30,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 10:00,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 10:30,0.103,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 11:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 11:30,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 12:00,0.102,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 12:30,0.101,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 13:00,0.101,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 13:30,0.101,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 14:00,0.1,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 14:30,0.1,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 15:00,0.1,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 15:30,0.1,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 16:00,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 16:30,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 17:00,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 17:30,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 18:00,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 18:30,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 19:00,0.099,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 19:30,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 20:00,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 20:30,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 21:00,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 21:30,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 22:00,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 22:30,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 23:00,0.098,Soil VWC,2,1,1-Feb,7/19/22
7/19/22 23:30,0.098,Soil VWC,2,1,1-Feb,7/19/22
9/20/22 0:00,0.109,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 0:30,0.108,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 1:00,0.108,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 1:30,0.107,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 2:00,0.107,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 2:30,0.107,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 3:00,0.107,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 3:30,0.106,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 4:00,0.106,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 4:30,0.106,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 5:00,0.106,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 5:30,0.105,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 6:00,0.105,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 6:30,0.105,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 7:00,0.105,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 7:30,0.105,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 8:00,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 8:30,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 9:00,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 9:30,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 10:00,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 10:30,0.104,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 11:00,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 11:30,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 12:00,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 12:30,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 13:00,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 13:30,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 14:00,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 14:30,0.103,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 15:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 15:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 16:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 16:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 17:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 17:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 18:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 18:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 19:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 19:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 20:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 20:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 21:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 21:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 22:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 22:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 23:00,0.102,Soil VWC,2,1,1-Feb,9/20/22
9/20/22 23:30,0.102,Soil VWC,2,1,1-Feb,9/20/22
8/5/22 0:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 0:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 1:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 1:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 2:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 2:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 3:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 3:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 4:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 4:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 5:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 5:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 6:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 6:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 7:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 7:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 8:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 8:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 9:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 9:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 10:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 10:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 11:00,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 11:30,0.061,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 12:00,0.06,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 12:30,0.06,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 13:00,0.06,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 13:30,0.06,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 14:00,0.06,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 14:30,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 15:00,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 15:30,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 16:00,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 16:30,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 17:00,0.059,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 17:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 18:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 18:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 19:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 19:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 20:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 20:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 21:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 21:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 22:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 22:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 23:00,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/5/22 23:30,0.058,Soil VWC,2,1,1-Feb,8/5/22
8/10/22 0:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 0:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 1:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 1:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 2:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 2:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 3:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 3:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 4:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 4:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 5:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 5:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 6:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 6:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 7:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 7:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 8:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 8:30,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 9:00,0.048,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 9:30,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 10:00,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 10:30,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 11:00,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 11:30,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 12:00,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 12:30,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 13:00,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 13:30,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 14:00,0.047,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 14:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 15:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 15:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 16:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 16:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 17:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 17:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 18:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 18:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 19:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 19:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 20:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 20:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 21:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 21:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 22:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 22:30,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 23:00,0.046,Soil VWC,2,1,1-Feb,8/10/22
8/10/22 23:30,0.045,Soil VWC,2,1,1-Feb,8/10/22
7/27/22 0:00,0.089,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 0:30,0.089,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 1:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 1:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 2:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 2:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 3:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 3:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 4:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 4:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 5:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 5:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 6:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 6:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 7:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 7:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 8:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 8:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 9:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 9:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 10:00,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 10:30,0.088,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 11:00,0.087,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 11:30,0.087,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 12:00,0.087,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 12:30,0.086,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 13:00,0.086,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 13:30,0.086,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 14:00,0.086,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 14:30,0.085,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 15:00,0.085,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 15:30,0.085,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 16:00,0.085,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 16:30,0.085,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 17:00,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 17:30,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 18:00,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 18:30,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 19:00,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 19:30,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 20:00,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 20:30,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 21:00,0.084,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 21:30,0.083,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 22:00,0.083,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 22:30,0.083,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 23:00,0.083,Soil VWC,2,1,1-Feb,7/27/22
7/27/22 23:30,0.083,Soil VWC,2,1,1-Feb,7/27/22
3/10/22 0:00,0.16,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 0:30,0.16,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 1:00,0.16,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 1:30,0.16,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 2:00,0.16,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 2:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 3:00,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 3:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 4:00,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 4:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 5:00,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 5:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 6:00,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 6:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 7:00,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 7:30,0.159,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 8:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 8:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 9:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 9:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 10:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 10:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 11:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 11:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 12:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 12:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 13:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 13:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 14:00,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 14:30,0.158,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 15:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 15:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 16:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 16:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 17:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 17:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 18:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 18:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 19:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 19:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 20:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 20:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 21:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 21:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 22:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 22:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 23:00,0.157,Soil VWC,3,1,1-Mar,3/10/22
3/10/22 23:30,0.157,Soil VWC,3,1,1-Mar,3/10/22
5/24/22 0:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 0:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 1:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 1:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 2:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 2:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 3:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 3:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 4:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 4:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 5:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 5:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 6:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 6:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 7:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 7:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 8:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 8:30,0.131,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 9:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 9:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 10:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 10:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 11:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 11:30,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 12:00,0.13,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 12:30,0.129,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 13:00,0.129,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 13:30,0.129,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 14:00,0.129,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 14:30,0.129,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 15:00,0.128,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 15:30,0.128,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 16:00,0.128,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 16:30,0.128,Soil VWC,3,1,1-Mar,5/24/22
5/24/22 17:00,0.128,Soil VWC,3,1,1-Mar,5/24/22
